filename,width,height,class,xmin,ymin,xmax,ymax
000040_jpg.rf.d7021f3cd7205b72587669fcf7b5f655.jpg,1920,1080,Pedestrian,265,168,355,340
000040_jpg.rf.d7021f3cd7205b72587669fcf7b5f655.jpg,1920,1080,Cyclist,1258,720,1425,1005
000040_jpg.rf.d7021f3cd7205b72587669fcf7b5f655.jpg,1920,1080,Pedestrian,1168,833,1298,1080
LM7V587BDJ37_jpg.rf.120ef42389cec6e7cd4f3f92c5e631ed.jpg,375,500,forklift,144,146,225,410
2009_000350_jpg.rf.b7afa6014c8dbf07326633089ef257ae.jpg,500,461,cat,0,34,499,460
GHK3D16K1LR4_jpg.rf.0c9fd391f0a8bdf0b4927ecac138980c.jpg,375,500,forklift,0,218,273,442
2009_000300_jpg.rf.7bdb09c1a421b973756c02cbbeeadea7.jpg,500,333,diningtable,0,77,499,332
2009_000300_jpg.rf.7bdb09c1a421b973756c02cbbeeadea7.jpg,500,333,sofa,93,0,499,208
282555-190e1000363d010b_jpg.rf.31a191d5c9688861771702ebc8daf678.jpg,1273,847,person,843,210,1034,817
282555-190e1000363d010b_jpg.rf.31a191d5c9688861771702ebc8daf678.jpg,1273,847,person,214,197,416,825
282555-190e1000363d010b_jpg.rf.31a191d5c9688861771702ebc8daf678.jpg,1273,847,person,704,257,847,812
282555-190e1000363d010b_jpg.rf.31a191d5c9688861771702ebc8daf678.jpg,1273,847,person,549,219,723,819
282555-190e1000363d010b_jpg.rf.31a191d5c9688861771702ebc8daf678.jpg,1273,847,person,395,204,567,820
282555-190e1000363d010b_jpg.rf.31a191d5c9688861771702ebc8daf678.jpg,1273,847,person,804,154,917,732
282555-190e1000363d010b_jpg.rf.31a191d5c9688861771702ebc8daf678.jpg,1273,847,person,502,142,605,323
282555-190e1000363d010b_jpg.rf.31a191d5c9688861771702ebc8daf678.jpg,1273,847,person,338,147,450,324
282555-190e1000363d010b_jpg.rf.31a191d5c9688861771702ebc8daf678.jpg,1273,847,person,650,120,806,354
282555-190e1000363d010b_jpg.rf.31a191d5c9688861771702ebc8daf678.jpg,1273,847,face,703,130,750,193
282555-190e1000363d010b_jpg.rf.31a191d5c9688861771702ebc8daf678.jpg,1273,847,face,608,234,658,299
282555-190e1000363d010b_jpg.rf.31a191d5c9688861771702ebc8daf678.jpg,1273,847,face,849,168,894,229
282555-190e1000363d010b_jpg.rf.31a191d5c9688861771702ebc8daf678.jpg,1273,847,face,458,220,508,287
282555-190e1000363d010b_jpg.rf.31a191d5c9688861771702ebc8daf678.jpg,1273,847,face,759,270,804,332
282555-190e1000363d010b_jpg.rf.31a191d5c9688861771702ebc8daf678.jpg,1273,847,face,291,212,347,284
282555-190e1000363d010b_jpg.rf.31a191d5c9688861771702ebc8daf678.jpg,1273,847,face,912,223,964,290
282555-190e1000363d010b_jpg.rf.31a191d5c9688861771702ebc8daf678.jpg,1273,847,face,531,153,579,218
282555-190e1000363d010b_jpg.rf.31a191d5c9688861771702ebc8daf678.jpg,1273,847,face,374,155,424,223
2009_000298_jpg.rf.04692edafd94da2fedb9697d2cda195d.jpg,335,500,chair,0,266,166,499
2009_000298_jpg.rf.04692edafd94da2fedb9697d2cda195d.jpg,335,500,chair,189,115,330,352
2009_000298_jpg.rf.04692edafd94da2fedb9697d2cda195d.jpg,335,500,chair,89,104,216,289
2009_000298_jpg.rf.04692edafd94da2fedb9697d2cda195d.jpg,335,500,chair,15,93,143,263
2009_000298_jpg.rf.04692edafd94da2fedb9697d2cda195d.jpg,335,500,chair,0,91,82,237
2009_000298_jpg.rf.04692edafd94da2fedb9697d2cda195d.jpg,335,500,chair,0,253,67,355
2008_008208_jpg.rf.0e0716e0aa246f70d4cc1ca35ed441a7.jpg,375,500,pottedplant,25,205,111,263
2008_008208_jpg.rf.0e0716e0aa246f70d4cc1ca35ed441a7.jpg,375,500,pottedplant,259,210,335,270
2008_001137_jpg.rf.ef321f30579654f180d0c925d000b3cc.jpg,375,500,dog,104,74,270,386
2008_000297_jpg.rf.1a5650f5cc5d1235f75abcc0a874b0b4.jpg,500,335,person,1,86,301,295
2008_000297_jpg.rf.1a5650f5cc5d1235f75abcc0a874b0b4.jpg,500,335,chair,86,204,229,330
2008_000297_jpg.rf.1a5650f5cc5d1235f75abcc0a874b0b4.jpg,500,335,chair,259,187,371,330
2008_000297_jpg.rf.1a5650f5cc5d1235f75abcc0a874b0b4.jpg,500,335,chair,4,140,120,292
2008_000297_jpg.rf.1a5650f5cc5d1235f75abcc0a874b0b4.jpg,500,335,person,224,112,354,334
2009_000375_jpg.rf.8947f3358443c323bb9600f84ef52ee1.jpg,332,500,sofa,0,382,199,499
2009_000375_jpg.rf.8947f3358443c323bb9600f84ef52ee1.jpg,332,500,person,0,186,177,446
2009_000375_jpg.rf.8947f3358443c323bb9600f84ef52ee1.jpg,332,500,person,229,46,331,451
2009_000375_jpg.rf.8947f3358443c323bb9600f84ef52ee1.jpg,332,500,person,0,143,128,259
2009_000375_jpg.rf.8947f3358443c323bb9600f84ef52ee1.jpg,332,500,person,29,0,158,227
2009_000375_jpg.rf.8947f3358443c323bb9600f84ef52ee1.jpg,332,500,person,149,0,221,191
2009_000375_jpg.rf.8947f3358443c323bb9600f84ef52ee1.jpg,332,500,person,188,0,270,148
2008_001168_jpg.rf.44aa285aefc901fa663def54fea0ca6e.jpg,500,375,motorbike,0,24,489,295
2009_000356_jpg.rf.1f06d2a1c33ed1115b7d096f4c2427f1.jpg,500,375,sheep,267,34,480,374
2009_000356_jpg.rf.1f06d2a1c33ed1115b7d096f4c2427f1.jpg,500,375,sheep,15,63,262,332
2009_000356_jpg.rf.1f06d2a1c33ed1115b7d096f4c2427f1.jpg,500,375,sheep,441,83,493,167
2009_000356_jpg.rf.1f06d2a1c33ed1115b7d096f4c2427f1.jpg,500,375,sheep,90,43,157,98
2009_000356_jpg.rf.1f06d2a1c33ed1115b7d096f4c2427f1.jpg,500,375,sheep,0,54,42,168
2009_000356_jpg.rf.1f06d2a1c33ed1115b7d096f4c2427f1.jpg,500,375,sheep,178,27,221,66
2009_000356_jpg.rf.1f06d2a1c33ed1115b7d096f4c2427f1.jpg,500,375,sheep,234,47,268,135
2009_000356_jpg.rf.1f06d2a1c33ed1115b7d096f4c2427f1.jpg,500,375,sheep,278,43,312,72
2009_000356_jpg.rf.1f06d2a1c33ed1115b7d096f4c2427f1.jpg,500,375,sheep,261,55,283,135
2009_000356_jpg.rf.1f06d2a1c33ed1115b7d096f4c2427f1.jpg,500,375,sheep,156,43,181,66
2009_000356_jpg.rf.1f06d2a1c33ed1115b7d096f4c2427f1.jpg,500,375,sheep,38,52,90,109
2009_000356_jpg.rf.1f06d2a1c33ed1115b7d096f4c2427f1.jpg,500,375,sheep,452,166,499,251
2008_001164_jpg.rf.1c35ac661aa3c64d8f5b01c600d054cb.jpg,331,500,train,46,11,300,405
FudanPed00061_png.rf.12fdb7a5adb398293cd78361810b0387.jpg,547,407,Pedestrians,426,84,525,392
FudanPed00061_png.rf.12fdb7a5adb398293cd78361810b0387.jpg,547,407,Pedestrians,341,88,426,385
FudanPed00061_png.rf.12fdb7a5adb398293cd78361810b0387.jpg,547,407,Pedestrians,161,70,262,353
FudanPed00061_png.rf.12fdb7a5adb398293cd78361810b0387.jpg,547,407,Pedestrians,155,78,221,339
2009_000340_jpg.rf.ba5feea64ed9ee184be7f59d57199192.jpg,375,500,person,15,355,70,499
2009_000340_jpg.rf.ba5feea64ed9ee184be7f59d57199192.jpg,375,500,person,259,331,374,499
2009_000340_jpg.rf.ba5feea64ed9ee184be7f59d57199192.jpg,375,500,bottle,42,249,100,394
2009_000340_jpg.rf.ba5feea64ed9ee184be7f59d57199192.jpg,375,500,bottle,146,62,184,164
2009_000340_jpg.rf.ba5feea64ed9ee184be7f59d57199192.jpg,375,500,person,34,156,325,499
2008_008206_jpg.rf.a9b07b5e9165f395b8675c6259779632.jpg,500,325,sofa,0,215,96,324
2008_008206_jpg.rf.a9b07b5e9165f395b8675c6259779632.jpg,500,325,sofa,358,225,499,324
2008_008206_jpg.rf.a9b07b5e9165f395b8675c6259779632.jpg,500,325,tvmonitor,230,163,279,210
2008_004172_jpg.rf.f87058acf863d852ae6513ad29240307.jpg,339,500,sofa,0,317,230,499
2010_004581_jpg.rf.6b1e288411c1b7f9328ad21cb2b0ee80.jpg,500,334,car,59,52,367,225
2010_004581_jpg.rf.6b1e288411c1b7f9328ad21cb2b0ee80.jpg,500,334,person,383,0,483,219
1405_person_jpg.rf.6b0a3b38ff0662d0345d2810f0788dde.jpg,640,384,person,293,256,372,368
1405_person_jpg.rf.6b0a3b38ff0662d0345d2810f0788dde.jpg,640,384,person,326,126,405,257
2008_001190_jpg.rf.a2067d918bddfbaf0b00ed2d9919e68d.jpg,500,333,person,130,213,204,287
2008_001190_jpg.rf.a2067d918bddfbaf0b00ed2d9919e68d.jpg,500,333,person,99,0,483,332
2008_001203_jpg.rf.9317f661aa78398f9ebaaad17c8be862.jpg,500,333,motorbike,431,271,461,323
2008_001161_jpg.rf.4bae09be75aa20deff6c2d54c20d88ca.jpg,500,333,bird,130,244,161,277
2008_001161_jpg.rf.4bae09be75aa20deff6c2d54c20d88ca.jpg,500,333,bird,231,240,270,279
2008_001161_jpg.rf.4bae09be75aa20deff6c2d54c20d88ca.jpg,500,333,bird,356,247,395,286
2008_003266_jpg.rf.b89df64b9003d5e783f935c4fc1e49fc.jpg,500,331,bus,30,50,464,302
2008_003266_jpg.rf.b89df64b9003d5e783f935c4fc1e49fc.jpg,500,331,person,474,206,494,259
2008_003266_jpg.rf.b89df64b9003d5e783f935c4fc1e49fc.jpg,500,331,person,489,208,499,261
2009_000337_jpg.rf.a09964bb0356de8ce3d2a8a8a8c1f041.jpg,500,334,person,294,50,465,333
2009_003305_jpg.rf.2dd32ee09dd665d291188c85c1c4d4d6.jpg,500,333,horse,271,138,355,323
2009_000367_jpg.rf.6f3e753cd4d5ac8377d036adfa47af1d.jpg,500,325,aeroplane,26,180,70,223
2009_000367_jpg.rf.6f3e753cd4d5ac8377d036adfa47af1d.jpg,500,325,aeroplane,11,127,478,275
2010_003283_jpg.rf.47b33064e1e5f67975490e6b3cf9e7a7.jpg,500,334,person,173,183,221,230
1404_person_jpg.rf.8a4d632ca9d44c03ba940abf961d5453.jpg,640,384,person,327,126,406,256
1404_person_jpg.rf.8a4d632ca9d44c03ba940abf961d5453.jpg,640,384,person,243,308,332,372
2009_000343_jpg.rf.f3987342993dfacd7929f4f388333392.jpg,500,375,person,395,99,433,195
2009_000343_jpg.rf.f3987342993dfacd7929f4f388333392.jpg,500,375,person,364,105,394,193
2009_000343_jpg.rf.f3987342993dfacd7929f4f388333392.jpg,500,375,person,390,98,405,117
2009_000343_jpg.rf.f3987342993dfacd7929f4f388333392.jpg,500,375,motorbike,288,130,351,193
2009_000343_jpg.rf.f3987342993dfacd7929f4f388333392.jpg,500,375,motorbike,258,146,324,238
2009_000343_jpg.rf.f3987342993dfacd7929f4f388333392.jpg,500,375,motorbike,185,139,270,223
2009_000343_jpg.rf.f3987342993dfacd7929f4f388333392.jpg,500,375,person,186,115,235,153
2009_000343_jpg.rf.f3987342993dfacd7929f4f388333392.jpg,500,375,motorbike,2,137,153,338
2008_008211_jpg.rf.b71e63ab6f1f7fc0ebfec91de04269a4.jpg,500,296,bird,198,117,301,173
2010_002501_jpg.rf.79739a7963fccd36db0c15992a976f56.jpg,375,500,sheep,73,340,195,423
2010_002501_jpg.rf.79739a7963fccd36db0c15992a976f56.jpg,375,500,sheep,68,317,175,390
2010_002501_jpg.rf.79739a7963fccd36db0c15992a976f56.jpg,375,500,sheep,1,327,99,412
2010_002501_jpg.rf.79739a7963fccd36db0c15992a976f56.jpg,375,500,person,90,231,135,326
2010_002501_jpg.rf.79739a7963fccd36db0c15992a976f56.jpg,375,500,sheep,0,345,39,402
2010_002501_jpg.rf.79739a7963fccd36db0c15992a976f56.jpg,375,500,sheep,0,312,56,332
2008_008233_jpg.rf.e38a2cf242886b3446fcba7745ee76e8.jpg,500,306,bird,120,44,392,305
3ccui9ftv9dlmp8vftc2mu01v1_jpg.rf.e6eb2d3c9784a836f44d89f372cde2d0.jpg,640,640,Persona,343,196,436,629
2009_000304_jpg.rf.31de4d820cd1a3ed26abbd5745eeebc3.jpg,500,375,cat,76,149,364,328
2009_000304_jpg.rf.31de4d820cd1a3ed26abbd5745eeebc3.jpg,500,375,chair,0,0,499,374
140_person_jpg.rf.1559f6f902f1825c04e2a82bd222859c.jpg,640,384,person,375,33,422,139
140_person_jpg.rf.1559f6f902f1825c04e2a82bd222859c.jpg,640,384,person,161,266,258,323
282555-183cf000269db6f9_jpg.rf.e48b4928df95bf6d36ce85253a2500f3.jpg,1201,801,person,115,150,275,783
282555-183cf000269db6f9_jpg.rf.e48b4928df95bf6d36ce85253a2500f3.jpg,1201,801,person,907,109,1077,778
282555-183cf000269db6f9_jpg.rf.e48b4928df95bf6d36ce85253a2500f3.jpg,1201,801,person,238,79,396,774
282555-183cf000269db6f9_jpg.rf.e48b4928df95bf6d36ce85253a2500f3.jpg,1201,801,person,378,92,537,771
282555-183cf000269db6f9_jpg.rf.e48b4928df95bf6d36ce85253a2500f3.jpg,1201,801,person,523,86,695,769
282555-183cf000269db6f9_jpg.rf.e48b4928df95bf6d36ce85253a2500f3.jpg,1201,801,person,798,148,952,778
282555-183cf000269db6f9_jpg.rf.e48b4928df95bf6d36ce85253a2500f3.jpg,1201,801,person,675,134,817,770
282555-183cf000269db6f9_jpg.rf.e48b4928df95bf6d36ce85253a2500f3.jpg,1201,801,face,726,164,779,232
282555-183cf000269db6f9_jpg.rf.e48b4928df95bf6d36ce85253a2500f3.jpg,1201,801,face,855,177,911,246
282555-183cf000269db6f9_jpg.rf.e48b4928df95bf6d36ce85253a2500f3.jpg,1201,801,face,300,103,354,176
282555-183cf000269db6f9_jpg.rf.e48b4928df95bf6d36ce85253a2500f3.jpg,1201,801,face,440,114,493,184
282555-183cf000269db6f9_jpg.rf.e48b4928df95bf6d36ce85253a2500f3.jpg,1201,801,face,181,171,240,249
282555-183cf000269db6f9_jpg.rf.e48b4928df95bf6d36ce85253a2500f3.jpg,1201,801,face,581,106,636,178
282555-183cf000269db6f9_jpg.rf.e48b4928df95bf6d36ce85253a2500f3.jpg,1201,801,face,985,134,1044,212
2008_000335_jpg.rf.22f5437abe30a293d5727dd39671e3f5.jpg,500,292,cow,92,88,359,259
2008_000335_jpg.rf.22f5437abe30a293d5727dd39671e3f5.jpg,500,292,cow,0,92,109,223
2008_000335_jpg.rf.22f5437abe30a293d5727dd39671e3f5.jpg,500,292,cow,440,172,488,190
2008_000335_jpg.rf.22f5437abe30a293d5727dd39671e3f5.jpg,500,292,cow,359,174,390,188
2010_006262_jpg.rf.5420be334e4332c473b45a14da4a2be3.jpg,500,375,person,129,116,499,315
2010_003156_jpg.rf.bd62a5a298d365fa015c4ec1e4e22915.jpg,500,375,person,342,197,359,230
2010_003156_jpg.rf.bd62a5a298d365fa015c4ec1e4e22915.jpg,500,375,person,424,192,446,233
2010_003156_jpg.rf.bd62a5a298d365fa015c4ec1e4e22915.jpg,500,375,boat,341,216,418,232
282555-b526400091f6c066_jpg.rf.1bfdaca4a959907ea96d98cd185e0da2.jpg,1000,667,person,821,273,957,489
282555-b526400091f6c066_jpg.rf.1bfdaca4a959907ea96d98cd185e0da2.jpg,1000,667,person,15,183,117,467
282555-b526400091f6c066_jpg.rf.1bfdaca4a959907ea96d98cd185e0da2.jpg,1000,667,person,762,192,856,455
282555-b526400091f6c066_jpg.rf.1bfdaca4a959907ea96d98cd185e0da2.jpg,1000,667,person,649,256,764,484
282555-b526400091f6c066_jpg.rf.1bfdaca4a959907ea96d98cd185e0da2.jpg,1000,667,person,577,179,665,442
282555-b526400091f6c066_jpg.rf.1bfdaca4a959907ea96d98cd185e0da2.jpg,1000,667,person,364,260,483,476
282555-b526400091f6c066_jpg.rf.1bfdaca4a959907ea96d98cd185e0da2.jpg,1000,667,person,210,269,337,494
282555-b526400091f6c066_jpg.rf.1bfdaca4a959907ea96d98cd185e0da2.jpg,1000,667,person,97,288,214,500
282555-b526400091f6c066_jpg.rf.1bfdaca4a959907ea96d98cd185e0da2.jpg,1000,667,person,492,256,602,469
282555-b526400091f6c066_jpg.rf.1bfdaca4a959907ea96d98cd185e0da2.jpg,1000,667,person,272,181,365,438
282555-b526400091f6c066_jpg.rf.1bfdaca4a959907ea96d98cd185e0da2.jpg,1000,667,person,665,183,757,313
282555-b526400091f6c066_jpg.rf.1bfdaca4a959907ea96d98cd185e0da2.jpg,1000,667,person,431,169,508,433
282555-b526400091f6c066_jpg.rf.1bfdaca4a959907ea96d98cd185e0da2.jpg,1000,667,person,351,176,432,402
282555-b526400091f6c066_jpg.rf.1bfdaca4a959907ea96d98cd185e0da2.jpg,1000,667,person,206,182,276,317
282555-b526400091f6c066_jpg.rf.1bfdaca4a959907ea96d98cd185e0da2.jpg,1000,667,person,496,186,580,311
282555-b526400091f6c066_jpg.rf.1bfdaca4a959907ea96d98cd185e0da2.jpg,1000,667,person,125,180,232,381
282555-b526400091f6c066_jpg.rf.1bfdaca4a959907ea96d98cd185e0da2.jpg,1000,667,face,144,297,170,330
282555-b526400091f6c066_jpg.rf.1bfdaca4a959907ea96d98cd185e0da2.jpg,1000,667,face,703,192,726,221
282555-b526400091f6c066_jpg.rf.1bfdaca4a959907ea96d98cd185e0da2.jpg,1000,667,face,894,284,920,316
282555-b526400091f6c066_jpg.rf.1bfdaca4a959907ea96d98cd185e0da2.jpg,1000,667,face,271,285,296,315
282555-b526400091f6c066_jpg.rf.1bfdaca4a959907ea96d98cd185e0da2.jpg,1000,667,face,410,272,435,302
282555-b526400091f6c066_jpg.rf.1bfdaca4a959907ea96d98cd185e0da2.jpg,1000,667,face,61,191,86,222
282555-b526400091f6c066_jpg.rf.1bfdaca4a959907ea96d98cd185e0da2.jpg,1000,667,face,232,187,254,217
282555-b526400091f6c066_jpg.rf.1bfdaca4a959907ea96d98cd185e0da2.jpg,1000,667,face,612,194,633,219
282555-b526400091f6c066_jpg.rf.1bfdaca4a959907ea96d98cd185e0da2.jpg,1000,667,face,303,193,325,218
282555-b526400091f6c066_jpg.rf.1bfdaca4a959907ea96d98cd185e0da2.jpg,1000,667,face,542,272,566,301
282555-b526400091f6c066_jpg.rf.1bfdaca4a959907ea96d98cd185e0da2.jpg,1000,667,face,170,186,193,217
282555-b526400091f6c066_jpg.rf.1bfdaca4a959907ea96d98cd185e0da2.jpg,1000,667,face,530,197,551,222
282555-b526400091f6c066_jpg.rf.1bfdaca4a959907ea96d98cd185e0da2.jpg,1000,667,face,685,270,709,299
282555-b526400091f6c066_jpg.rf.1bfdaca4a959907ea96d98cd185e0da2.jpg,1000,667,face,462,180,482,204
282555-b526400091f6c066_jpg.rf.1bfdaca4a959907ea96d98cd185e0da2.jpg,1000,667,face,384,187,403,211
282555-b526400091f6c066_jpg.rf.1bfdaca4a959907ea96d98cd185e0da2.jpg,1000,667,face,803,202,825,228
2008_001169_jpg.rf.05f811727b87bc751d1b0ce58917e68e.jpg,500,338,train,2,70,483,299
2008_001169_jpg.rf.05f811727b87bc751d1b0ce58917e68e.jpg,500,338,car,454,228,490,242
2010_005636_jpg.rf.2f5eb2d3deb6be4a69713781442adc85.jpg,500,347,bus,83,44,487,309
2010_005636_jpg.rf.2f5eb2d3deb6be4a69713781442adc85.jpg,500,347,person,169,143,215,184
point02_133_png_jpg.rf.958f61ec8fce7505b3084e72176cba17.jpg,1280,720,person,605,183,685,334
point02_133_png_jpg.rf.958f61ec8fce7505b3084e72176cba17.jpg,1280,720,person,476,315,675,572
2008_001196_jpg.rf.a6eaf76bfdf48769118b93a494b4d2e5.jpg,500,343,car,322,116,499,214
2008_001196_jpg.rf.a6eaf76bfdf48769118b93a494b4d2e5.jpg,500,343,person,175,150,194,221
2008_001196_jpg.rf.a6eaf76bfdf48769118b93a494b4d2e5.jpg,500,343,person,197,154,219,218
2008_008210_jpg.rf.9cc8b448b9a53907eea24b67e15b5b9f.jpg,500,375,person,162,122,245,275
2008_008210_jpg.rf.9cc8b448b9a53907eea24b67e15b5b9f.jpg,500,375,bicycle,170,187,245,315
2008_008210_jpg.rf.9cc8b448b9a53907eea24b67e15b5b9f.jpg,500,375,car,354,138,458,177
2008_008210_jpg.rf.9cc8b448b9a53907eea24b67e15b5b9f.jpg,500,375,car,19,149,35,163
2008_008210_jpg.rf.9cc8b448b9a53907eea24b67e15b5b9f.jpg,500,375,car,33,151,66,173
2008_008210_jpg.rf.9cc8b448b9a53907eea24b67e15b5b9f.jpg,500,375,car,57,150,84,168
2008_008210_jpg.rf.9cc8b448b9a53907eea24b67e15b5b9f.jpg,500,375,car,85,150,110,164
2008_008210_jpg.rf.9cc8b448b9a53907eea24b67e15b5b9f.jpg,500,375,car,110,149,134,162
FudanPed00062_png.rf.b627205413ca25a7cf42d8ebb436a10e.jpg,414,341,Pedestrians,178,24,254,321
FudanPed00062_png.rf.b627205413ca25a7cf42d8ebb436a10e.jpg,414,341,Pedestrians,314,31,371,335
2009_000411_jpg.rf.e0e3e2c01d68f32155a73fbc0c0c141a.jpg,500,375,person,228,112,360,374
2009_000411_jpg.rf.e0e3e2c01d68f32155a73fbc0c0c141a.jpg,500,375,person,77,194,148,252
2009_000411_jpg.rf.e0e3e2c01d68f32155a73fbc0c0c141a.jpg,500,375,bottle,229,207,255,253
2009_000411_jpg.rf.e0e3e2c01d68f32155a73fbc0c0c141a.jpg,500,375,person,351,192,416,373
2009_000411_jpg.rf.e0e3e2c01d68f32155a73fbc0c0c141a.jpg,500,375,person,137,80,260,373
2008_001248_jpg.rf.6e44a6c81cd9f43d284f59eea5279021.jpg,360,480,person,78,151,173,364
2008_001248_jpg.rf.6e44a6c81cd9f43d284f59eea5279021.jpg,360,480,dog,141,205,243,361
2008_000298_jpg.rf.f2d3ac7253c17608d1594a9a323992ea.jpg,500,374,person,93,136,318,373
VZO029HKTGO8_jpg.rf.1b6299a86bc83fd51bfcd0bff17dc1d8.jpg,500,375,forklift,50,40,486,359
2008_000304_jpg.rf.ec04ca4e328614b7d240fb8017c6e3c6.jpg,500,375,car,58,87,461,250
2008_000304_jpg.rf.ec04ca4e328614b7d240fb8017c6e3c6.jpg,500,375,car,457,151,499,220
2008_000304_jpg.rf.ec04ca4e328614b7d240fb8017c6e3c6.jpg,500,375,car,0,157,24,185
2008_000304_jpg.rf.ec04ca4e328614b7d240fb8017c6e3c6.jpg,500,375,car,0,158,41,182
2008_000304_jpg.rf.ec04ca4e328614b7d240fb8017c6e3c6.jpg,500,375,car,13,155,62,179
004765_jpg.rf.60785bbfdad9780b8490bacfc1a8a124.jpg,517,300,helmet,82,241,120,279
004765_jpg.rf.60785bbfdad9780b8490bacfc1a8a124.jpg,517,300,helmet,439,270,480,300
004765_jpg.rf.60785bbfdad9780b8490bacfc1a8a124.jpg,517,300,helmet,336,142,360,170
2009_000354_jpg.rf.b8dfadb03cb543ddce2a1f8e156f4824.jpg,500,375,bicycle,0,0,499,374
111_frame_1320_png.rf.b75c810aab3f4427980e8218c463b6fa.jpg,960,540,medium,380,292,397,334
111_frame_1320_png.rf.b75c810aab3f4427980e8218c463b6fa.jpg,960,540,medium,313,279,330,356
111_frame_1320_png.rf.b75c810aab3f4427980e8218c463b6fa.jpg,960,540,medium,345,287,357,343
111_frame_1320_png.rf.b75c810aab3f4427980e8218c463b6fa.jpg,960,540,high,448,292,459,324
111_frame_1320_png.rf.b75c810aab3f4427980e8218c463b6fa.jpg,960,540,medium,824,276,848,359
111_frame_1320_png.rf.b75c810aab3f4427980e8218c463b6fa.jpg,960,540,low,800,288,820,344
111_frame_1320_png.rf.b75c810aab3f4427980e8218c463b6fa.jpg,960,540,medium,669,294,679,324
111_frame_1320_png.rf.b75c810aab3f4427980e8218c463b6fa.jpg,960,540,medium,680,290,691,326
273275-654fd000903d7c1d_jpg.rf.469e159fafc2c9601811cb381e181caf.jpg,768,576,face,463,196,489,226
273275-654fd000903d7c1d_jpg.rf.469e159fafc2c9601811cb381e181caf.jpg,768,576,face,61,197,91,237
273275-654fd000903d7c1d_jpg.rf.469e159fafc2c9601811cb381e181caf.jpg,768,576,face,344,203,370,235
273275-654fd000903d7c1d_jpg.rf.469e159fafc2c9601811cb381e181caf.jpg,768,576,face,594,203,624,241
273275-654fd000903d7c1d_jpg.rf.469e159fafc2c9601811cb381e181caf.jpg,768,576,person,337,184,397,261
273275-654fd000903d7c1d_jpg.rf.469e159fafc2c9601811cb381e181caf.jpg,768,576,face,155,209,182,241
273275-654fd000903d7c1d_jpg.rf.469e159fafc2c9601811cb381e181caf.jpg,768,576,face,409,216,433,247
273275-654fd000903d7c1d_jpg.rf.469e159fafc2c9601811cb381e181caf.jpg,768,576,person,447,177,503,289
273275-654fd000903d7c1d_jpg.rf.469e159fafc2c9601811cb381e181caf.jpg,768,576,face,507,222,534,255
273275-654fd000903d7c1d_jpg.rf.469e159fafc2c9601811cb381e181caf.jpg,768,576,person,145,195,197,286
273275-654fd000903d7c1d_jpg.rf.469e159fafc2c9601811cb381e181caf.jpg,768,576,face,254,229,280,259
273275-654fd000903d7c1d_jpg.rf.469e159fafc2c9601811cb381e181caf.jpg,768,576,face,193,232,220,262
273275-654fd000903d7c1d_jpg.rf.469e159fafc2c9601811cb381e181caf.jpg,768,576,person,474,202,541,312
273275-654fd000903d7c1d_jpg.rf.469e159fafc2c9601811cb381e181caf.jpg,768,576,person,387,203,443,313
273275-654fd000903d7c1d_jpg.rf.469e159fafc2c9601811cb381e181caf.jpg,768,576,face,525,241,553,275
273275-654fd000903d7c1d_jpg.rf.469e159fafc2c9601811cb381e181caf.jpg,768,576,face,319,243,345,275
273275-654fd000903d7c1d_jpg.rf.469e159fafc2c9601811cb381e181caf.jpg,768,576,person,234,209,296,310
273275-654fd000903d7c1d_jpg.rf.469e159fafc2c9601811cb381e181caf.jpg,768,576,face,126,244,154,279
273275-654fd000903d7c1d_jpg.rf.469e159fafc2c9601811cb381e181caf.jpg,768,576,face,357,245,385,280
273275-654fd000903d7c1d_jpg.rf.469e159fafc2c9601811cb381e181caf.jpg,768,576,face,421,251,447,283
273275-654fd000903d7c1d_jpg.rf.469e159fafc2c9601811cb381e181caf.jpg,768,576,person,301,228,355,339
273275-654fd000903d7c1d_jpg.rf.469e159fafc2c9601811cb381e181caf.jpg,768,576,face,269,275,294,306
273275-654fd000903d7c1d_jpg.rf.469e159fafc2c9601811cb381e181caf.jpg,768,576,person,163,206,247,400
273275-654fd000903d7c1d_jpg.rf.469e159fafc2c9601811cb381e181caf.jpg,768,576,person,231,259,323,427
273275-654fd000903d7c1d_jpg.rf.469e159fafc2c9601811cb381e181caf.jpg,768,576,person,6,181,110,531
273275-654fd000903d7c1d_jpg.rf.469e159fafc2c9601811cb381e181caf.jpg,768,576,person,319,234,419,486
273275-654fd000903d7c1d_jpg.rf.469e159fafc2c9601811cb381e181caf.jpg,768,576,face,378,342,410,381
273275-654fd000903d7c1d_jpg.rf.469e159fafc2c9601811cb381e181caf.jpg,768,576,person,580,184,705,558
273275-654fd000903d7c1d_jpg.rf.469e159fafc2c9601811cb381e181caf.jpg,768,576,person,90,230,170,531
273275-654fd000903d7c1d_jpg.rf.469e159fafc2c9601811cb381e181caf.jpg,768,576,face,195,366,226,403
273275-654fd000903d7c1d_jpg.rf.469e159fafc2c9601811cb381e181caf.jpg,768,576,person,491,224,616,556
273275-654fd000903d7c1d_jpg.rf.469e159fafc2c9601811cb381e181caf.jpg,768,576,person,415,231,506,550
273275-654fd000903d7c1d_jpg.rf.469e159fafc2c9601811cb381e181caf.jpg,768,576,face,281,372,313,410
